comment_id,anonymous,graduating_year,job_title,program,overall_score,job_support,school
265496,False,2020,Software Engineer,Web Development Bootcamp,5.0,5.0,ironhack
265376,False,2020,Web developer,Web Development Bootcamp,5.0,5.0,ironhack
265370,False,2020,Data Analyst,Data Analytics Bootcamp,5.0,5.0,ironhack
265348,False,2020,,Web Development Bootcamp,5.0,5.0,ironhack
265336,False,2020,Full-stack Web Developer,Web Development Bootcamp,5.0,5.0,ironhack
265333,False,2020,UX/UI Designer,UX/UI Design Bootcamp,5.0,5.0,ironhack
265331,False,2020,Full-stack Web Developer,Web Development Bootcamp,5.0,5.0,ironhack
265276,False,2018,Full-stack web-developer,Web Development Bootcamp,5.0,5.0,ironhack
265229,False,2020,Junior UI Developer,,5.0,5.0,ironhack
265094,False,2020,Web Developer,Web Development Bootcamp,5.0,5.0,ironhack
264592,False,2020,Product Manager,Web Development Part-Time,5.0,5.0,ironhack
264578,False,2020,UX/UI Designer,UX/UI Design Part-Time,4.7,4.0,ironhack
264415,False,2020,,Data Analytics Bootcamp,5.0,5.0,ironhack
264332,False,2020,,Web Development Bootcamp,5.0,5.0,ironhack
264225,False,2019,Full-stack developer,Web Development Bootcamp,5.0,5.0,ironhack
264218,False,2019,Front End Developer,Web Development Bootcamp,5.0,5.0,ironhack
264196,False,2020,UX/UI Designer,,5.0,5.0,ironhack
264143,False,2018,UX/UI Designer,UX/UI Design Part-Time,5.0,5.0,ironhack
264142,True,2019,,UX/UI Design Bootcamp,1.7,1.0,ironhack
264076,False,2020,,Data Analytics Part-Time,5.0,5.0,ironhack
264071,False,2020,Data Analyst,Data Analytics Bootcamp,5.0,5.0,ironhack
264067,True,2020,Data Analytics Student,Data Analytics Bootcamp,4.7,4.0,ironhack
264046,False,2019,Software Engineer,Web Development Part-Time,5.0,5.0,ironhack
264045,True,2020,,,4.7,4.0,ironhack
264040,True,2020,Data Analyst,Data Analytics Bootcamp,5.0,5.0,ironhack
264026,False,2020,Data Analyst,Data Analytics Bootcamp,4.7,5.0,ironhack
264022,False,2020,,Data Analytics Bootcamp,4.3,4.0,ironhack
264015,True,2020,Software Developer,Web Development Bootcamp,5.0,5.0,ironhack
264014,True,2019,,Web Development Bootcamp,4.0,5.0,ironhack
264012,True,2019,Web Dev TA,Web Development Bootcamp,5.0,5.0,ironhack
264011,False,2020,UX/UI designer,UX/UI Design Bootcamp,5.0,5.0,ironhack
264008,False,2020,UX Designer,,4.0,3.0,ironhack
264006,True,2020,Junior data analyst,Data Analytics Bootcamp,5.0,5.0,ironhack
264003,False,2019,Finance Analyst,Web Development Part-Time,5.0,5.0,ironhack
264002,False,2019,UX Designer/UX Writer,UX/UI Design Bootcamp,5.0,5.0,ironhack
264001,False,2019,Data analyst,Data Analytics Bootcamp,5.0,5.0,ironhack
263999,False,2019,Engenheira de dados,Data Analytics Bootcamp,5.0,5.0,ironhack
263998,False,2019,UX Designer,UX/UI Design Part-Time,4.3,5.0,ironhack
263997,False,2018,Senior software engineer,Web Development Bootcamp,5.0,5.0,ironhack
263994,False,2020,Web developer,Web Development Bootcamp,5.0,5.0,ironhack
263993,False,2020,Front End Dev,Web Development Bootcamp,4.3,4.0,ironhack
263989,False,2020,Full stack Developer,Web Development Bootcamp,5.0,5.0,ironhack
263988,False,2020,UX/UI Designer,UX/UI Design Bootcamp,5.0,5.0,ironhack
263986,False,2019,,UX/UI Design Bootcamp,5.0,5.0,ironhack
263985,False,2020,Data Engineer,Data Analytics Bootcamp,5.0,5.0,ironhack
263982,False,2018,JavaScript Developer,Web Development Bootcamp,5.0,5.0,ironhack
263981,False,2018,,Web Development Bootcamp,5.0,5.0,ironhack
263980,False,2019,Web Developer,Web Development Bootcamp,5.0,5.0,ironhack
263979,False,2020,,Web Development Bootcamp,5.0,5.0,ironhack
263978,False,2020,,Data Analytics Bootcamp,5.0,5.0,ironhack
263977,False,2020,Web Developer,Web Development Bootcamp,5.0,5.0,ironhack
263976,False,2020,UX/UI Designer,UX/UI Design Bootcamp,4.3,4.0,ironhack
263974,False,2018,UX/UI Designer,UX/UI Design Bootcamp,5.0,5.0,ironhack
263970,True,2020,UX UI designer,UX/UI Design Part-Time,4.3,5.0,ironhack
263966,True,2020,,Web Development Bootcamp,5.0,5.0,ironhack
263965,False,2019,Data Analyst,Data Analytics Bootcamp,4.3,4.0,ironhack
263964,False,2019,ux/ui designer,UX/UI Design Part-Time,4.7,4.0,ironhack
263963,False,2019,,Data Analytics Bootcamp,5.0,5.0,ironhack
263934,True,2019,Product Designer,UX/UI Design Part-Time,5.0,5.0,ironhack
263933,True,2019,,Web Development Bootcamp,5.0,5.0,ironhack
263932,False,2019,Web developer,Web Development Bootcamp,5.0,5.0,ironhack
263920,False,2019,,UX/UI Design Bootcamp,5.0,5.0,ironhack
263918,False,2019,Junior Web Developer,Web Development Bootcamp,5.0,5.0,ironhack
263917,True,2019,,Web Development Bootcamp,5.0,5.0,ironhack
263914,False,2019,Software Developer,Web Development Bootcamp,5.0,5.0,ironhack
263913,False,2019,,UX/UI Design Bootcamp,5.0,5.0,ironhack
263903,False,2020,UX/UI Designer,UX/UI Design Bootcamp,5.0,5.0,ironhack
263894,False,2019,Head of design,UX/UI Design Bootcamp,4.3,5.0,ironhack
263885,False,2019,UX Designer,UX/UI Design Part-Time,4.7,5.0,ironhack
263883,False,2020,,Web Development Bootcamp,5.0,5.0,ironhack
263878,False,2020,UX Designer,UX/UI Design Part-Time,5.0,5.0,ironhack
263877,False,2019,Data Science and Advanced Analytics Manager,Data Analytics Bootcamp,4.7,5.0,ironhack
263875,False,2020,,Web Development Bootcamp,5.0,5.0,ironhack
263865,True,2020,Developer,Web Development Bootcamp,5.0,5.0,ironhack
263863,False,2020,,Data Analytics Bootcamp,5.0,5.0,ironhack
263862,False,2020,,Data Analytics Bootcamp,4.7,4.0,ironhack
263861,True,2020,Program Manager,Web Development Part-Time,5.0,5.0,ironhack
263860,False,2019,Product Designer,UX/UI Design Bootcamp,5.0,5.0,ironhack
263859,False,2019,Designer,UX/UI Design Bootcamp,5.0,5.0,ironhack
263857,False,2020,,,5.0,5.0,ironhack
263856,True,2020,Teacher Assistant,Web Development Bootcamp,5.0,5.0,ironhack
263855,False,2020,,UX/UI Design Bootcamp,4.0,4.0,ironhack
263854,False,2020,,,5.0,5.0,ironhack
263853,False,2019,Product Designer,UX/UI Design Bootcamp,4.3,4.0,ironhack
263828,False,2020,Web Developer,Web Development Bootcamp,4.7,4.0,ironhack
263802,False,2020,Web Developer,Web Development Bootcamp,5.0,5.0,ironhack
263791,False,2020,Web Developer,,5.0,5.0,ironhack
263763,False,2020,,Web Development Bootcamp,5.0,5.0,ironhack
263736,False,2020,,UX/UI Design Part-Time,4.3,3.0,ironhack
263690,True,2020,,Data Analytics Bootcamp,5.0,5.0,ironhack
263656,False,2020,,Web Development Bootcamp,5.0,5.0,ironhack
263619,False,2020,,Web Development Bootcamp,5.0,5.0,ironhack
263618,True,2020,,Web Development Bootcamp,5.0,5.0,ironhack
263617,False,2020,,Web Development Bootcamp,5.0,5.0,ironhack
263615,False,2020,,UX/UI Design Part-Time,5.0,5.0,ironhack
263609,False,2020,,Web Development Bootcamp,4.7,4.0,ironhack
263607,False,2020,,Web Development Bootcamp,5.0,5.0,ironhack
263594,False,2020,,Data Analytics Bootcamp,4.7,5.0,ironhack
263589,False,2020,,Web Development Bootcamp,4.3,4.0,ironhack
263588,False,2019,,Data Analytics Bootcamp,5.0,5.0,ironhack
263555,True,2019,,Web Development Bootcamp,3.0,2.0,ironhack
263469,False,2020,,UX/UI Design Bootcamp,5.0,5.0,ironhack
263423,False,2020,,Web Development Bootcamp,5.0,5.0,ironhack
263164,True,2019,,Web Development Bootcamp,3.0,2.0,ironhack
263045,False,2019,,Data Analytics Bootcamp,4.0,4.0,ironhack
262935,True,2019,,Web Development Bootcamp,5.0,5.0,ironhack
262929,False,2020,,Web Development Bootcamp,4.7,5.0,ironhack
262879,False,2020,,,4.7,4.0,ironhack
262795,False,2020,,Web Development Bootcamp,5.0,5.0,ironhack
262792,False,2020,,UX/UI Design Bootcamp,5.0,5.0,ironhack
262727,False,2020,,Web Development Bootcamp,5.0,5.0,ironhack
262726,False,2020,,Web Development Bootcamp,5.0,5.0,ironhack
262724,False,2020,,Web Development Bootcamp,4.7,5.0,ironhack
262723,False,2020,,Web Development Bootcamp,5.0,5.0,ironhack
262721,False,2020,,Web Development Bootcamp,5.0,5.0,ironhack
262720,False,2020,,Web Development Bootcamp,5.0,5.0,ironhack
262719,False,2020,,Web Development Bootcamp,5.0,5.0,ironhack
262718,False,2020,,Web Development Bootcamp,5.0,5.0,ironhack
262502,False,2019,,UX/UI Design Bootcamp,4.7,5.0,ironhack
262425,False,2019,,Web Development Bootcamp,5.0,5.0,ironhack
262317,False,2019,,Web Development Bootcamp,4.7,4.0,ironhack
262238,False,2019,,Web Development Bootcamp,5.0,5.0,ironhack
262228,False,2019,,Web Development Part-Time,5.0,5.0,ironhack
262174,False,2019,,Web Development Bootcamp,5.0,5.0,ironhack
262099,False,2018,,UX/UI Design Part-Time,5.0,5.0,ironhack
262075,False,2019,,UX/UI Design Bootcamp,5.0,5.0,ironhack
262073,False,2019,,UX/UI Design Bootcamp,5.0,5.0,ironhack
262068,False,2019,,Web Development Part-Time,4.3,5.0,ironhack
261993,False,2019,,Web Development Bootcamp,5.0,5.0,ironhack
261970,False,2019,,UX/UI Design Bootcamp,4.0,4.0,ironhack
261892,False,2019,,UX/UI Design Bootcamp,5.0,5.0,ironhack
261886,False,2019,,UX/UI Design Bootcamp,5.0,5.0,ironhack
261866,False,2019,,Web Development Part-Time,4.7,5.0,ironhack
261864,False,2019,,Web Development Bootcamp,4.3,5.0,ironhack
261757,False,2019,,Web Development Bootcamp,5.0,5.0,ironhack
261753,False,2019,,UX/UI Design Bootcamp,4.7,5.0,ironhack
261690,False,2019,,Web Development Bootcamp,5.0,5.0,ironhack
261586,False,2019,,Web Development Bootcamp,5.0,5.0,ironhack
261583,False,2019,,Web Development Part-Time,4.7,5.0,ironhack
261582,False,2019,,Web Development Bootcamp,5.0,5.0,ironhack
261553,False,2019,,Web Development Part-Time,5.0,5.0,ironhack
261546,False,2019,,Web Development Bootcamp,5.0,5.0,ironhack
261545,False,2018,,,5.0,5.0,ironhack
261539,False,2019,,UX/UI Design Bootcamp,4.3,4.0,ironhack
261527,False,2019,,Web Development Bootcamp,5.0,5.0,ironhack
261509,False,2019,,Web Development Bootcamp,5.0,5.0,ironhack
261488,False,2018,,Web Development Bootcamp,5.0,5.0,ironhack
261472,True,2019,,Web Development Bootcamp,4.3,5.0,ironhack
261470,False,2019,,UX/UI Design Bootcamp,5.0,5.0,ironhack
261425,False,2019,,Web Development Bootcamp,5.0,5.0,ironhack
261349,False,2019,,Web Development Bootcamp,5.0,5.0,ironhack
261345,True,2019,,,5.0,5.0,ironhack
261251,False,2019,,Web Development Bootcamp,5.0,5.0,ironhack
261250,False,2019,,Web Development Bootcamp,5.0,5.0,ironhack
261222,False,2019,,UX/UI Design Bootcamp,5.0,5.0,ironhack
261198,False,2019,,Web Development Bootcamp,5.0,5.0,ironhack
260658,False,2019,,Web Development Bootcamp,4.7,5.0,ironhack
259803,False,2019,,Web Development Bootcamp,5.0,5.0,ironhack
259765,False,2019,,Web Development Bootcamp,5.0,5.0,ironhack
259443,False,2019,,UX/UI Design Bootcamp,4.7,5.0,ironhack
259285,True,2019,,UX/UI Design Bootcamp,2.3,1.0,ironhack
259205,False,2019,,,5.0,5.0,ironhack
259144,False,2019,,Web Development Bootcamp,4.3,4.0,ironhack
258968,False,2019,,,5.0,5.0,ironhack
258967,False,2019,,UX/UI Design Bootcamp,5.0,5.0,ironhack
258899,False,2019,,UX/UI Design Bootcamp,5.0,5.0,ironhack
258871,False,2019,,Web Development Bootcamp,5.0,5.0,ironhack
258809,False,2019,,Web Development Bootcamp,5.0,5.0,ironhack
258784,False,2019,,,4.7,5.0,ironhack
258775,False,2019,,Full-time Web Development Bootcamp,5.0,5.0,ironhack
258774,False,2019,,Full-time UX/UI Design Bootcamp,5.0,5.0,ironhack
258715,False,2019,,,5.0,5.0,ironhack
258581,False,2019,,Part-time Web Development,5.0,5.0,ironhack
258576,False,2019,,Full-time UX/UI Design Bootcamp,5.0,5.0,ironhack
258575,False,2019,,Full-time Web Development Bootcamp,5.0,5.0,ironhack
258549,False,2019,,,5.0,5.0,ironhack
258531,True,2019,,Full-time UX/UI Design Bootcamp,3.3,3.0,ironhack
258529,False,2019,,Full-time Web Development Bootcamp,5.0,5.0,ironhack
258521,False,2019,,Full-time UX/UI Design Bootcamp,2.7,1.0,ironhack
258520,False,2019,,,5.0,5.0,ironhack
258518,False,2019,,Full-time Web Development Bootcamp,4.7,4.0,ironhack
258517,False,2019,,Full-time Web Development Bootcamp,5.0,5.0,ironhack
258505,False,2019,,Full-time Web Development Bootcamp,4.7,4.0,ironhack
258498,False,2019,,,4.3,4.0,ironhack
258497,False,2019,,Full-time UX/UI Design Bootcamp,5.0,5.0,ironhack
258486,False,2019,,Part-time Web Development,5.0,5.0,ironhack
258429,False,2019,,Full-time Web Development Bootcamp,5.0,5.0,ironhack
258348,False,2019,,Full-time UX/UI Design Bootcamp,4.3,4.0,ironhack
258308,False,2019,,Full-time UX/UI Design Bootcamp,5.0,5.0,ironhack
258307,False,2019,,Full-time Web Development Bootcamp,5.0,5.0,ironhack
258292,False,2019,,Full-time UX/UI Design Bootcamp,5.0,5.0,ironhack
258239,False,2019,,Part-time Web Development,5.0,5.0,ironhack
258233,False,2019,,Full-time Web Development Bootcamp,5.0,5.0,ironhack
258223,False,2018,,Full-time Web Development Bootcamp,5.0,5.0,ironhack
258212,False,2019,,Full-time Web Development Bootcamp,5.0,5.0,ironhack
258184,False,2019,,Part-time Web Development,5.0,5.0,ironhack
258181,False,2019,,Full-time Web Development Bootcamp,5.0,5.0,ironhack
258170,False,2019,,Part-time Web Development,4.7,5.0,ironhack
258125,False,2019,,Full-time Web Development Bootcamp,5.0,5.0,ironhack
258122,False,2019,,Full-time Web Development Bootcamp,5.0,5.0,ironhack
258101,False,2019,,Full-time Web Development Bootcamp,4.3,5.0,ironhack
258098,False,2019,,Part-time Web Development,5.0,5.0,ironhack
258092,False,2019,,,5.0,5.0,ironhack
258090,False,2019,,Full-time Web Development Bootcamp,4.7,5.0,ironhack
258071,False,2019,,Full-time UX/UI Design Bootcamp,4.0,4.0,ironhack
258070,False,2019,,Full-time Web Development Bootcamp,4.3,5.0,ironhack
258064,False,2019,,,4.7,5.0,ironhack
258051,False,2019,,Part-time Web Development,5.0,5.0,ironhack
258050,False,2019,,Part-time UX/UI Design,5.0,5.0,ironhack
258049,False,2019,,Full-time UX/UI Design Bootcamp,5.0,5.0,ironhack
258038,False,2019,,Full-time Web Development Bootcamp,5.0,5.0,ironhack
258037,False,2019,,Part-time Web Development,4.3,5.0,ironhack
258036,False,2019,,Full-time Web Development Bootcamp,4.7,5.0,ironhack
258031,False,2019,,,5.0,5.0,ironhack
258030,False,2019,,Part-time UX/UI Design,4.7,5.0,ironhack
258027,False,2019,,Part-time Web Development,5.0,5.0,ironhack
258026,False,2019,,,5.0,5.0,ironhack
258020,False,2019,,Full-time Web Development Bootcamp,5.0,5.0,ironhack
258019,False,2019,,Full-time Web Development Bootcamp,5.0,5.0,ironhack
258018,False,2019,,Full-time Web Development Bootcamp,4.3,5.0,ironhack
258017,False,2019,,,5.0,5.0,ironhack
258016,False,2019,,Part-time Web Development,5.0,5.0,ironhack
258015,False,2019,,Full-time Web Development Bootcamp,5.0,5.0,ironhack
258013,False,2019,,Full-time Web Development Bootcamp,4.7,5.0,ironhack
258012,False,2019,,Part-time Web Development,5.0,5.0,ironhack
258011,False,2019,,,5.0,5.0,ironhack
258006,False,2019,,Part-time Web Development,5.0,5.0,ironhack
258005,False,2019,,Full-time Web Development Bootcamp,5.0,5.0,ironhack
258004,False,2019,,Full-time Web Development Bootcamp,5.0,5.0,ironhack
257999,False,2019,,Full-time Web Development Bootcamp,5.0,5.0,ironhack
257996,False,2019,,Part-time Web Development,5.0,5.0,ironhack
257994,False,2019,,Full-time UX/UI Design Bootcamp,5.0,5.0,ironhack
257993,False,2019,,Full-time Web Development Bootcamp,4.7,5.0,ironhack
257989,False,2019,,,5.0,5.0,ironhack
257987,False,2019,,Part-time Web Development,5.0,5.0,ironhack
257980,False,2019,,Full-time Web Development Bootcamp,5.0,5.0,ironhack
257978,False,2019,,Part-time UX/UI Design,5.0,5.0,ironhack
257976,False,2019,,Full-time Web Development Bootcamp,5.0,5.0,ironhack
257975,False,2019,,Full-time UX/UI Design Bootcamp,4.3,4.0,ironhack
257970,False,2019,,Part-time UX/UI Design,4.3,4.0,ironhack
257967,False,2019,,Part-time Web Development,5.0,5.0,ironhack
257961,False,2019,,Part-time UX/UI Design,4.7,5.0,ironhack
257955,False,2019,,Part-time UX/UI Design,4.7,5.0,ironhack
257952,False,2019,,Part-time UX/UI Design,5.0,5.0,ironhack
257951,False,2019,,Part-time UX/UI Design,5.0,5.0,ironhack
257943,False,2019,,Full-time Web Development Bootcamp,4.7,5.0,ironhack
257919,False,2018,,Full-time Web Development Bootcamp,5.0,5.0,ironhack
256279,False,2019,,Full-time Web Development Bootcamp,4.0,4.0,ironhack
256206,False,2018,,,4.3,5.0,ironhack
256160,False,2019,,Full-time Web Development Bootcamp,5.0,5.0,ironhack
256084,False,2019,,Full-time UX/UI Design Bootcamp,5.0,5.0,ironhack
255566,False,2019,,,5.0,5.0,ironhack
255387,False,2019,,,4.3,5.0,ironhack
255386,False,2019,,,4.0,5.0,ironhack
255385,False,2019,,,5.0,5.0,ironhack
255384,False,2019,,,5.0,5.0,ironhack
255372,False,2019,,,5.0,5.0,ironhack
255316,True,2019,,,3.0,,ironhack
254552,False,2019,,,4.7,5.0,ironhack
254517,False,2019,,,5.0,5.0,ironhack
254398,False,2018,,,5.0,5.0,ironhack
254352,False,2019,,,5.0,5.0,ironhack
254116,False,2019,,,5.0,5.0,ironhack
253736,False,2019,,,5.0,5.0,ironhack
253274,False,2019,,Full-time Web Development Bootcamp ,4.0,4.0,ironhack
253303,False,2019,Web Dev.  Full Stack,Full-time Web Development Bootcamp ,5.0,5.0,ironhack
253295,True,2019,Full Stack web developer,Full-time Web Development Bootcamp ,5.0,5.0,ironhack
253282,False,2019,Software Dev,,5.0,5.0,ironhack
253280,False,2019,Web dev Full Stack,Full-time Web Development Bootcamp ,5.0,5.0,ironhack
253299,False,2019,Web developer,Full-time Web Development Bootcamp ,5.0,5.0,ironhack
253287,True,2019,Jr Fullstack web developer,Full-time Web Development Bootcamp ,5.0,5.0,ironhack
253267,False,2019,Jr Full Stack Developer,Full-time Web Development Bootcamp ,5.0,5.0,ironhack
253263,True,2019,Web Developer Full Stack,Full-time Web Development Bootcamp ,5.0,5.0,ironhack
252854,True,2019,UX/UI Designer,Full-time UX/UI Design Bootcamp,4.7,5.0,ironhack
252755,False,2019,Software Engineer,Full-time Web Development Bootcamp ,5.0,5.0,ironhack
253339,False,2018,Software Developer,Part-time Web Development,5.0,5.0,ironhack
253337,False,2018,Software Developer,Part-time Web Development,5.0,5.0,ironhack
250657,False,2019,,Full-time UX/UI Design Bootcamp,5.0,5.0,ironhack
250654,True,2019,,Full-time UX/UI Design Bootcamp,5.0,5.0,ironhack
250531,False,2019,Developer Trainee,Full-time Web Development Bootcamp ,4.7,5.0,ironhack
251551,False,2019,,Full-time Web Development Bootcamp ,4.7,5.0,ironhack
251564,True,2019,Junior Product Designer,Full-time UX/UI Design Bootcamp,5.0,5.0,ironhack
251489,True,2019,Junior Webdeveloper,Full-time Web Development Bootcamp ,4.7,4.0,ironhack
251225,False,2019,Full Stack Web Developer,Full-time Web Development Bootcamp ,5.0,5.0,ironhack
251515,False,2019,Interactive Developer,Full-time Web Development Bootcamp ,5.0,5.0,ironhack
251456,False,2019,,Full-time Web Development Bootcamp ,5.0,5.0,ironhack
251486,False,2019,UX Designer,Full-time UX/UI Design Bootcamp,4.7,5.0,ironhack
251411,True,2019,Web-dev,Full-time Web Development Bootcamp ,5.0,5.0,ironhack
251238,False,2019,,Full-time Web Development Bootcamp ,5.0,5.0,ironhack
251177,False,2019,Web Developer,Full-time Web Development Bootcamp ,5.0,5.0,ironhack
251458,False,2019,web dev student,Full-time Web Development Bootcamp ,5.0,5.0,ironhack
251464,False,2019,,Full-time Web Development Bootcamp ,5.0,5.0,ironhack
251383,False,2018,,Full-time Web Development Bootcamp ,5.0,5.0,ironhack
250846,False,2019,Junior Full Stack Web Dev,Full-time Web Development Bootcamp ,5.0,5.0,ironhack
251424,False,2018,,Full-time Web Development Bootcamp ,5.0,5.0,ironhack
251407,False,2019,,Full-time Web Development Bootcamp ,5.0,5.0,ironhack
250821,False,2019,Full Stack Developer Junior,Full-time Web Development Bootcamp ,5.0,5.0,ironhack
251122,False,2017,Full stack web dev,Full-time Web Development Bootcamp ,5.0,5.0,ironhack
251294,False,2018,,Full-time Web Development Bootcamp ,5.0,5.0,ironhack
251112,False,2019,Front-End Web Developer,Full-time Web Development Bootcamp ,5.0,5.0,ironhack
251044,False,2019,Interactive Developer,Full-time Web Development Bootcamp ,5.0,5.0,ironhack
250789,False,2019,Web Developer,Full-time Web Development Bootcamp ,5.0,5.0,ironhack
243894,False,2018,,Full-time Web Development Bootcamp ,5.0,5.0,ironhack
247723,False,2019,Full-Stack Web Developer,Full-time Web Development Bootcamp ,4.0,5.0,ironhack
247688,False,2019,UX DESIGNER,Full-time UX/UI Design Bootcamp,4.7,5.0,ironhack
246095,True,2019,UX/UI Designer,Full-time UX/UI Design Bootcamp,5.0,5.0,ironhack
246093,False,2019,Product Designer,Full-time UX/UI Design Bootcamp,5.0,5.0,ironhack
246916,False,2019,UX/UI Designer,Full-time UX/UI Design Bootcamp,5.0,5.0,ironhack
